Latitude,Longitude,Tenure Months,Monthly Charges,Total Charges,Churn Value,Churn Score,CLTV,Gender_Male,Senior Citizen_Yes,Partner_Yes,Dependents_Yes,Phone Service_Yes,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Paperless Billing_Yes,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Churn Label_Yes,Churn Reason_Attitude of support person,Churn Reason_Competitor had better devices,Churn Reason_Competitor made better offer,Churn Reason_Competitor offered higher download speeds,Churn Reason_Competitor offered more data,Churn Reason_Deceased,Churn Reason_Don't know,Churn Reason_Extra data charges,Churn Reason_Lack of affordable download/upload speed,Churn Reason_Lack of self-service on Website,Churn Reason_Limited range of services,Churn Reason_Long distance charges,Churn Reason_Moved,Churn Reason_Network reliability,Churn Reason_No churn,Churn Reason_Poor expertise of online support,Churn Reason_Poor expertise of phone support,Churn Reason_Price too high,Churn Reason_Product dissatisfaction,Churn Reason_Service dissatisfaction,Monthly*Tenure,Total_Services
38.232389,-122.324944,0.1070401829454677,-0.3260776704253204,-0.16153344360160846,0,30,4858,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1923.25,3
37.504133,-122.032347,-0.5037219087247422,-1.5042080962409397,-0.8250303934611325,0,28,5409,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,390.0,2
37.999406,-121.686241,0.31062754683553767,-1.5008847381991466,-0.6502388982536285,0,34,2630,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,784.0,2
37.873916,-122.20522,0.2699100740575237,-0.5620360913926236,-0.17460031633337283,0,23,5531,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1866.15,2
38.006047,-121.916834,1.6135866757319857,-1.3629653794647372,-0.2660463530355688,0,67,4923,False,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1710.0,3
38.672708,-122.403219,-0.8294616909488542,-0.6966320920852402,-0.7685470702844684,0,26,5706,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,525.5999999999999,1
37.713926,-121.928425,-1.2773538915070082,-1.4958997011364572,-0.9986299779802662,0,43,3595,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,19.75,2
38.035707,-122.196821,-0.21869959927864427,-1.5158398493872152,-0.770136284535629,0,51,4004,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,517.05,2
38.148862,-121.737696,0.06632271016745371,-1.5008847381991466,-0.7076934079171129,0,33,4669,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,666.4000000000001,2
38.027218,-122.23463,0.9621071112837616,0.5163935931692054,0.9851950007114937,0,67,6203,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4496.8,4
38.581354,-122.296283,1.0435420568397897,-1.343025231213979,-0.37879227518734687,0,51,6190,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1412.3000000000002,3
38.554383,-122.474773,-0.4222869631687143,-1.313115008837842,-0.7621681408596712,0,75,4386,False,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,555.5,3
37.717196,-122.159338,-0.9108966365048822,-1.2848664654826014,-0.9077798966222554,0,63,3179,False,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,261.0,3
37.704384,-122.126703,-0.7887442181708402,-1.4875913060319748,-0.8888417601292591,0,63,3037,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,260.0,2
38.197907,-122.017258,1.6135866757319857,-1.4643277997394235,-0.3486634216757617,0,55,6317,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1490.3999999999999,2
37.587494,-121.862856,-1.2366364187289942,0.18405778898990524,-0.9489008153710343,0,27,4799,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,140.6,4
38.161321,-122.271588,-1.1552014731729663,0.15913260367645773,-0.8815799338982616,0,44,3708,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,278.2,2
38.104705,-122.247387,0.1884751285014957,-1.4925763430946641,-0.6611426738102022,0,27,3408,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,734.45,2
38.105733,-122.186338,-0.46300443594672824,-1.4875913060319748,-0.8229555859665618,0,47,2366,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,420.0,2
38.093701,-122.276589,0.8399546929497197,1.0331757686680172,1.2070669681096287,0,65,5325,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5080.049999999999,5
38.421458,-122.365048,-0.38156949039070026,-1.4626661207185272,-0.7931578187573017,0,45,3418,True,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,477.25,2
37.776523,-122.219268,-1.1959189459509803,-0.4855988564313846,-0.9363416083028352,0,23,2085,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,150.45,2
37.803883,-122.208417,1.5728692029539715,-0.20311342287897943,0.8225654090093989,0,48,4151,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4164.15,5
37.739113,-122.175602,-0.9516141092828962,1.034837447688914,-0.6420721027962757,0,66,5017,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,863.1,5
37.758019,-122.138678,-1.2773538915070082,-0.5072006837030391,-0.9854968879880367,0,59,5262,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,49.5,2
37.83726,-122.287648,1.5728692029539715,0.5097468770856194,1.4583173267340783,0,37,6045,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5687.099999999999,7
37.834341,-122.26437,1.2878468935078735,-1.3413635521930827,-0.30050140089753535,0,24,5887,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1561.6,3
37.808731,-122.238708,-1.1552014731729663,-0.8212580186524778,-0.935635290857875,0,57,2664,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,160.2,2
37.828416,-122.216005,-0.38156949039070026,-1.5042080962409397,-0.799779544803804,0,42,5652,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,448.5,2
37.809014,-122.269739,0.2699100740575237,-0.4556886340552476,-0.0953161831365861,0,63,3154,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1990.9499999999998,2
37.84551,-122.235181,-0.17798212650063028,-0.34601781867607845,-0.37764450933928645,0,70,5105,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1521.8,3
37.787186,-122.14633,-1.114484000394952,0.6626213470080977,-0.8340800857246856,0,54,2660,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,423.5,4
37.750553,-122.197175,0.5142149107256077,0.7091483595931994,0.6972823522095765,0,41,2701,False,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3874.4999999999995,4
37.866009,-122.286228,0.1884751285014957,0.18571946801080166,0.11962504433287653,0,32,5402,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2602.95,2
37.863843,-122.275684,1.1249770023958177,1.5034309315817271,1.9363838748713853,0,59,4953,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,6600.0,8
37.858898,-122.240512,0.5956498562816357,1.001603867270984,1.0300461584664689,0,52,4510,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4460.3,6
37.897743,-122.263124,0.7178022746156777,0.16577931976004381,0.5631923997679062,0,64,4539,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3487.5,2
37.878554,-122.26609,-0.21869959927864427,0.22726144353321417,-0.14338991423419237,0,52,3773,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1933.1999999999998,5
37.945288,-122.383941,1.2064119479518456,-1.3662887375065302,-0.3819265588493579,0,21,4671,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1466.3,3
37.963995,-122.288296,1.5728692029539715,0.5679056428169968,1.607968335385029,0,78,4090,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5811.349999999999,6
37.921034,-122.341798,1.3692818390639017,-1.3181000459005314,-0.257901629998371,0,48,6025,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1656.6000000000001,3
37.941456,-122.320968,1.4507167846199296,1.6596287595459984,2.4579551631342116,0,59,5671,True,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,7799.6,9
37.980269,-122.342635,-0.7887442181708402,-0.5188324368493147,-0.7206719909682573,0,78,3000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,638.9499999999999,3
37.972662,-122.491452,0.9621071112837616,0.5363337414199637,1.0045525131874353,0,56,5344,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4530.400000000001,3
37.885629,-122.46858,-0.6665917998367983,-1.5108548123245258,-0.8482726518843554,0,48,2870,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,308.8,2
38.343282,-122.9755,-0.7480267453928262,0.18073443094811242,-0.5453728300971881,0,25,5819,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,982.8000000000001,2
37.943087,-122.72379,-0.9923315820609102,-0.34934117671787146,-0.8096900614534024,0,69,2237,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,434.0,3
37.924014,-122.511694,0.4327799651695797,1.1478316211098758,0.8511271206899784,0,73,3280,False,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4269.9,6
38.34719,-122.697822,0.7992372201717056,0.30702203653624643,0.7044338163397991,0,39,5806,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3848.0,6
38.24458,-122.956268,-1.1959189459509803,-0.48227549838959155,-0.9401159921493414,0,76,2166,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,150.75,2
37.971751,-122.611873,-0.1372646537226163,-1.4942380221155607,-0.7547518076875888,0,69,5696,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,574.2,2
38.099323,-122.945723,-0.6665917998367983,-0.9724708095540594,-0.7633600515480417,0,25,2069,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,568.0,1
38.021772,-122.691744,0.31062754683553767,0.531348704357274,0.4091048346657993,0,27,2047,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3230.0,6
37.901371,-122.572024,0.1477576557234817,-1.5025464172200433,-0.7333194877170766,0,47,2691,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,703.8000000000001,2
38.052209,-122.775567,-0.25941707205665826,-1.4859296270110782,-0.7840198368131287,0,29,2403,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,521.3000000000001,2
38.325599,-122.642352,1.6135866757319857,1.5831915245847594,2.5449204985449407,0,37,6144,False,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8092.8,8
38.237018,-122.77872,0.06632271016745371,-0.483937177410488,-0.2059872977937935,0,54,4352,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1706.8000000000002,2
38.235021,-122.557332,-0.9108966365048822,-0.08347253337443132,-0.7367627852612577,0,76,3415,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,622.5,4
38.060264,-122.830646,-0.7480267453928262,-0.30115248511187287,-0.6563308862164106,0,57,4978,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,779.8000000000001,3
38.00474,-122.663717,0.5956498562816357,-1.4992230591782503,-0.5777751428847391,0,77,2021,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,923.55,2
37.942551,-122.491642,-0.34085201761268624,0.8138341379096792,-0.031659323409544686,0,77,5436,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2142.0,5
37.921137,-122.657562,-0.5037219087247422,-0.35764957182235396,-0.5412232151080466,0,20,5090,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1080.0,3
38.005839,-122.638155,-0.4222869631687143,-0.26625722567304644,-0.4313246351562646,0,55,4574,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1248.5,4
37.013471,-121.877877,-1.2773538915070082,-1.4510343675722517,-0.998034022636081,0,52,2810,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,21.1,2
36.878364,-121.629781,1.0842595296178037,1.0597626330023615,1.456286664079818,0,52,5266,False,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5702.35,6
37.078873,-122.090386,1.0435420568397897,-1.3380401941512896,-0.3461030209377808,0,47,4455,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1421.0,3
37.106902,-122.100006,1.0842595296178037,0.4798366547094826,1.0190540932292753,0,25,5400,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4672.8,4
37.279689,-121.954567,-1.1959189459509803,0.15913260367645773,-0.9189706136408443,0,59,5998,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,208.64999999999998,2
36.977025,-121.952864,-0.015112235388574289,-1.4859296270110782,-0.7361006126566075,0,20,3398,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,641.6,2
36.784481,-121.759054,0.5549323835036216,1.1328765099218072,1.0078192313703762,0,41,2641,True,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4547.099999999999,6
37.306612,-122.080621,-1.3180713642850221,-1.2964982186288772,-0.39043547681911334,0,48,4950,True,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,3
37.089111,-122.062213,0.7992372201717056,-1.5008847381991466,-0.5604262206429032,0,37,4848,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1019.2,2
36.875409,-121.279679,-0.015112235388574289,0.7606604092409913,0.21387427839475837,0,66,2426,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2804.8,5
37.233034,-121.947427,-0.6665917998367983,0.33194722184969394,-0.5087988299003408,0,27,3574,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1196.0,3
37.160194,-121.945611,0.7585197473936917,1.4186853015160057,1.5004756492301428,0,24,5446,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5479.95,8
37.441931,-121.878502,-0.1372646537226163,0.35188737010045174,-0.016782512225069542,0,77,4422,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2185.1499999999996,5
37.161544,-121.649371,1.5321517301759575,0.0062581337539798255,0.9894329053812553,0,78,5669,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4546.5,5
36.863303,-121.781632,1.5728692029539715,1.1860502385904956,2.153289547734643,0,34,6171,False,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,7131.95,7
37.051166,-122.056194,0.3513450196135517,0.1242373442376313,0.2463428084427742,0,54,3877,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2808.5,5
36.525703,-120.952122,-1.2773538915070082,0.524701988273688,-0.971789915071777,0,21,3154,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,80.55,3
36.810568,-121.503022,-1.0330490548389242,0.5479654945662391,-0.7512643653030977,0,57,5928,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,568.75,6
37.351214,-121.952417,1.4099993118419156,0.8238042120350582,1.6583596705989112,0,69,6194,True,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5999.849999999999,6
37.348129,-121.98469,-1.114484000394952,-0.30115248511187287,-0.8928368681773154,0,46,3598,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,278.5,3
37.393554,-121.965114,-0.7073092726148122,-1.3280701200259106,-0.8642530840765807,0,57,3965,True,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,372.0,3
36.993451,-122.098858,-0.5037219087247422,-1.4875913060319748,-0.8229776583867168,0,70,3402,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,400.0,2
37.007882,-122.065975,0.8806721657277337,1.3439097455756632,1.4814712954766815,0,68,5546,True,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5680.8,7
37.031404,-121.981865,0.39206249239156565,-1.5025464172200433,-0.636796794379229,0,43,5293,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,821.1,2
37.070177,-122.010077,-0.9516141092828962,0.49811512393934404,-0.6678306171171695,0,62,4654,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,717.75,3
